6708,"Oedema;peripheral","peripheral oedema","K29","024","A"
6709,"Fibrosing alveolitis","fibrosing alveolitis","R99","019","A"
6710,"Infection","n/a","A87","039","I"
6712,"Thrombocythaemia","thrombocythaemia","B83","016","A"
6713,"Tear;tendon","tendon tear","L81","016","A"
6714,"Risk factor;infection","risk factor for infection","A23","007","A"
6715,"Workaholic","workaholic","P29","026","A"
6716,"Test;US/CT/contrast","n/a","A41","003","I"
6717,"Therapy;ultrasound;musculoskel","musculoskeletal ultrasound therapy","L57","003","A"
6718,"Therapy;short wave;musculoskel","musculoskeletal short wave therapy","L57","004","A"
6719,"Gammopathy","gammopathy","B75","005","A"
6720,"High creatinine","high creatinine","A91","020","A"
6721,"Disease;Peyronies","Peyronies disease","Y99","016","A"
6722,"Disease;blood forming organs","disease of the blood forming organs","B99","018","A"
6723,"Disease;digestive","gastrointestinal disease","D99","050","A"
6724,"Disease;eye","eye disease","F99","047","A"
6725,"Disease;ear","ear disease","H99","005","A"
6726,"Disease;neurological","neurological disease","N99","037","A"
6727,"Disease;musculoskeletal","musculoskeletal disease","L99","086","A"
6728,"Disease;skin","skin disease","S99","037","A"
6729,"Disease;metabolic","n/a","T99","058","I"
6730,"Disorder;endocrine","endocrine disorder","T99","059","A"
6731,"Disease;urological","urological disease","U99","027","A"
6732,"Disorder;social","social disorder","Z29","016","A"
6733,"Neoplasm;blood/blood form orga","neoplasm of the blood or blood forming organ","B75","006","A"
6734,"Neoplasm;digestive","neoplasm of the digestive system","D78","010","A"
6735,"Neoplasm;eye","neoplasm of the eye","F74","004","A"
6736,"Neoplasm;ear","neoplasm of the ear","H75","006","A"
6737,"Neoplasm;cardiovascular","neoplasm of the cardiovascular system","K72","004","A"
6738,"Neoplasm;musculoskeletal","neoplasm of the musculoskeletal system","L97","014","A"
6739,"Neoplasm;neurological","neoplasm of the neurological system","N76","002","A"
6740,"Neoplasm;respiratory","neoplasm of the respiratory system","R86","005","A"
6741,"Neoplasm;skin","neoplasm of the skin","S79","013","A"
6742,"Neoplasm;genital;F","neoplasm of the female genital system","X81","005","A"
6743,"Neoplasm;genital;M","neoplasm of the male genital system","Y79","005","A"
6744,"Neoplasm;endocrine","neoplasm of the endocrine","T73","005","A"
6745,"Neoplasm;uncert nature;blood","neoplasm of uncert nature for the blood system","B75","007","A"
6746,"Neoplasm;uncert nature;digest","neoplasm of uncert nature for the digestive system","D78","011","A"
6747,"Neoplasm;uncert nature;eye","neoplasm of uncert nature for the eye","F74","005","A"
6748,"Neoplasm;uncert nature;ear","neoplasm of uncert nature for the ear","H75","007","A"
6749,"Neoplasm;uncert nature;cardiov","neoplasm of uncert nature for the cardiovascular","K72","005","A"
6750,"Neoplasm;uncert nature;musculo","neoplasm of uncert nature for the musculoskeletal","L97","015","A"
6751,"Neoplasm;uncert nature;neuro","neoplasm of uncert nature for the neurological","N76","003","A"
6752,"Neoplasm;uncert nature;respir","neoplasm of uncert nature for the respiratory","R92","001","A"
6753,"Neoplasm;uncert nature;skin","neoplasm of uncert nature for the skin","S79","014","A"
6754,"Neoplasm;uncert nature;endocr","neoplasm of uncert nature for the endocrine","T73","006","A"
6755,"Neoplasm benign;endo/metabol","benign neoplasm of the endo/metabol system","T73","007","A"
6756,"Neoplasm;uncert nature;urolog","neoplasm of uncert nature for the urological","U79","003","A"
6757,"Treat;fract/disloc","treatment of fracture/dislocation","L54","097","A"
6758,"Enema","enema","D53","003","A"
6759,"Destruction;vein","sclerotherapy of vein","K52","011","A"
6760,"Cautery;chemical","chemical cautery","S52","023","A"
6761,"IV fluids/infusion","infusion of IV fluids","T55","002","A"
6762,"Excessive;crying;adult","excessive crying of an adult","P04","012","A"
6763,"Funny turn","funny turn","N17","015","A"
6764,"Infant;out of sorts","out of sorts infant","A16","013","A"
6765,"Sympt/complaint;infant","infant symptom or complaint","A29","019","A"
6766,"Post viral fatigue syndrome","post viral fatigue syndrome","A04","030","A"
6767,"Anaphylaxis;non medication","anaphylaxis","A92","012","A"
6768,"Myeloma;multiple","multiple myeloma","B74","015","A"
6769,"Anaemia;haemolytic","haemolytic anaemia","B82","008","A"
6770,"Effect(s);dentures","effects of dentures","A89","020","A"
6771,"Ileus","ileus","D99","051","A"
6772,"Ascites","ascites","D29","011","A"
6773,"Abnormal;sensation;vision","abnormal sensation of vision","F13","008","A"
6774,"Difficulty;reading;literacy","reading difficulty due to reduced literacy","Z07","007","A"
6775,"Injury;abrasion;eye","abrasion to eye","F79","007","A"
6776,"Defect;vision","visual defect","F28","005","A"
6777,"Impairment;visual","visual impairment","F28","006","A"
6778,"Blindness;partial;one eye","unilateral partial blindness","F28","007","A"
6779,"Blindness;total;one eye","unilateral total blindness","F28","008","A"
6780,"Blindness;partial;bilateral","bilateral partial blindness","F94","008","A"
6781,"Blindness;total;bilateral","total bilateral blindness","F94","009","A"
6782,"Diabetes;during pregnancy","gestational diabetes","W85","001","A"
6784,"Vascular spider","vascular spider","K06","005","A"
6785,"Telangiectasis","telangiectasis","K06","006","A"
6786,"Tendonitis;wrist","wrist tendonitis","L87","015","A"
6787,"Tendonitis;achilles","achilles tendonitis","L87","016","A"
6788,"Inflammation;vein","inflammation of the vein","K99","044","A"
6789,"Cramp(s);foot/feet","foot/feet cramps","L17","013","A"
6790,"Cramp(s);thigh","thigh cramps","L14","015","A"
6791,"Cramp(s);calf","calf cramps","L14","016","A"
6792,"Stumbling","stumbling","N29","019","A"
6793,"Staggering","staggering","N29","020","A"
6794,"Arthritis;hip","arthritis of the hip","L89","004","A"
6795,"Arthritis;knee","arthritis of the knee","L90","004","A"
6796,"Calcaneal spur","calcaneal spur","L87","017","A"
6797,"Osteochondroma","osteochondroma","L97","016","A"
6798,"Arthropathy;Reiters disease","Reiters disease arthropathy","L99","087","A"
6799,"Locking (of);joint(s)","locking of joints","L20","026","A"
6800,"Arthritis;spine;thoracic","arthritis of the thoracic spine","L84","023","A"
6801,"Arthritis;spine;lumbar","arthritis of the lumbar spine","L84","024","A"
6802,"Arthritis;lumbosacral","lumbosacral arthritis","L84","025","A"
6803,"Arthritis;sacroiliac","sacroiliac arthritis","L84","026","A"
6804,"Arthritis;deformans","arthritis deformans","L88","010","A"
6805,"Chondromalacia;patella","patella chondromalacia","L99","088","A"
6806,"Injury;meniscus;chronic","chronic meniscal injury","L99","089","A"
6807,"Derangement;knee;chronic","chronic knee derangement","L99","090","A"
6808,"Injury;cartilage;chronic","chronic cartilage injury","L99","091","A"
6809,"Dislocation;meniscus","dislocation of the meniscus","L80","019","A"
6811,"Tic;facial","facial tic","P10","006","A"
6812,"Athetosis","athetosis","N08","008","A"
6813,"Dystrophy;muscular","muscular dystrophy","L99","093","A"
6814,"Phlebitis;cavernous sinus","cavernous sinus phlebitis","K94","009","A"
6815,"Phlebitis;intracranial","intracranial phlebitis","K94","010","A"
6816,"Spasm;carpopedal","carpopedal spasm","N08","009","A"
6817,"Lack (of);confidence","lack of confidence","P03","016","A"
6819,"Arrhythmia;sinus","sinus arrhythmia","K80","015","A"
6820,"Disturbance;emotional;adult","adult with emotional disturbance","P29","027","A"
6822,"Lesion;skin;localised","localised skin lesion","S29","018","A"
6823,"Lesion;skin;generalised","generalised skin lesion","S29","019","A"
6824,"Arthritis;acute","acute arthritis","L91","010","A"
6825,"Arthritis;allergic","allergic arthritis","L91","011","A"
6826,"Polyarthritis","polyarthritis","L91","012","A"
6827,"Lesion;actinic","actinic lesion","S80","015","A"
6828,"Nipple(s);supernumerary;F","supernumery female nipple(s)","X83","003","A"
6829,"Disease;nail(s)","disease of the nails","S99","038","A"
6830,"Unable (to);eat;psychological","unable to eat for psychological reasons","P29","028","A"
6831,"Imbalance;hormone","hormone imbalance","T99","060","A"
6832,"Problem;hormone","hormone problem","T99","061","A"
6833,"Mass;thyroid","thyroid mass","T81","006","A"
6834,"Lump(s);thyroid","thyroid lump","T81","007","A"
6835,"Enlarged;thyroid","enlarged thyroid","T81","008","A"
6836,"Early development;physical","early physical development","T99","062","A"
6837,"Diabetes;complicated","complicated diabetes","T89","004","A"
6838,"Coma;diabetic","diabetic coma","T89","005","A"
6840,"Mastitis;M","male mastitis","Y16","006","A"
6841,"Disturbed;child very active","hyperactive child","P81","004","A"
6842,"Disorder;conduct","conduct disorder","P29","029","A"
6844,"Advice/education;family plan;M","male family planning advice","Y45","006","A"
6845,"Excessive;foetal growth","excessive foetal growth","W84","023","A"
6846,"Fear (of);losing job","fear of losing job","Z27","002","A"
6847,"Counselling;genetic;F old","n/a","W14","015","I"
6848,"Pain;vaginal","vaginal pain","X01","004","A"
6849,"Formication","formication","P29","030","A"
6850,"Advice/education;contracept F","female contraception advice","W45","007","A"
6851,"Counselling;sterilisation;F","counselling about female sterilisation","W58","012","A"
6852,"Counselling;sterilisation;M","counselling about male sterilisation","Y58","005","A"
6853,"Advice/education;family plan;F","female family planning advice","W45","008","A"
6854,"Counselling;family planning;F","female family planning counselling","W58","013","A"
6855,"Counselling;family planning;M","male family planning advice","Y58","006","A"
6856,"Unable (to);get pregnant","unable to get pregnant","W29","009","A"
6857,"Unable (to);conceive","unable to conceive","W29","010","A"
6858,"Nephritis (in);pregnancy","nephritis in pregnancy","W84","024","A"
6859,"Disease;cervix;complicat preg","disease of the cervix during pregnancy","W84","025","A"
6860,"Disease;pelvic;complicat preg","pelvic disease during pregnancy","W84","026","A"
6861,"Bite;snake","snake bite","S13","004","A"
6862,"Bite;dog","dog bite","S13","005","A"
6864,"Infection;bite;insect","infected insect bite","S11","012","A"
6865,"Infection;bite;dog","infected dog bite","S11","013","A"
6866,"Infection;bite;human","infected human bite","S11","014","A"
6867,"Infection;bite;animal","infected animal bite","S11","015","A"
6868,"IHD without angina","IHD without angina","K76","018","A"
6869,"Incontinence pads","incontinence pads","U56","003","A"
6870,"Blindness;congenital","congenital blindness","F94","010","A"
6871,"Delivery;traumatic;stillbirth","traumatic delivery of a stillborn","W93","017","A"
6872,"Ice pack","ice pack","S56","005","I"
6873,"Naevus","naevus","S82","018","A"
6874,"Hyperglycaemia (diabetic)","diabetic hyperglycaemia","T89","006","A"
6875,"Removal;foreign body;bronchus","removal of foreign body from the bronchus","R52","016","A"
6876,"Removal;foreign body;larynx","removal of foreign body from the larynx","R52","017","A"
6877,"Removal;foreign body;mouth","removal of foreign body from the mouth","D52","017","A"
6878,"Removal;foreign body;oesophag","removal of foreign body from the oesophagus","D52","018","A"
6879,"Removal;foreign body;rectum","removal of foreign body from the rectum","D52","019","A"
6880,"Removal;foreign body;throat","removal of foreign body from the throat","R52","018","A"
6881,"Removal;foreign body;urinary","removal of foreign body from the urinary system","U52","015","A"
6882,"Removal;foreign body;vagina","removal of foreign body from the vagina","X52","021","A"
6883,"Removal;foreign body;nail","removal of foreign body from the nail","S52","024","A"
6884,"Removal;foreign body;musculosk","removal of foreign body from the musculoskeletal","L52","010","A"
6885,"Cracked;nipple(s)","cracked nipple(s)","X20","010","A"
6886,"Tubal ligation;problem","problem assoc with tubal ligation","W13","005","A"
6887,"Unable (to);eat;physical","unable to eat for physical reasons","T05","009","A"
6888,"Infestation (by);tick(s)","tick infestation","S73","012","A"
6889,"Damage;skin;solar radiation","solar skin damage","S80","016","A"
6890,"Infection;skin","skin infection","S11","016","A"
6891,"Bite;ant","ant bite","S12","004","A"
6893,"Bite;mosquito","mosquito bite","S12","005","A"
6894,"Sting;bee","bee sting","S12","006","A"
6895,"Sting;wasp","wasp sting","S12","007","A"
6896,"Sting;jellyfish","jellyfish sting","A86","012","A"
6897,"Sting;aquatic animal","aquatic animal sting","A86","013","A"
6898,"Low;blood count","low blood count","A91","021","A"
6899,"Sunspots","sunspots","S80","017","A"
6900,"Koilonychia","koilonychia","S99","039","A"
6901,"Pain;lymph gland(s)","pain in lymph node","B02","010","A"
6902,"Pain;axilla","axillary pain","L05","006","A"
6903,"Sympt/complaint;axilla","symptom or complaint of the axilla","L05","007","A"
6904,"Inflammation;tonsils","inflammation of the tonsils","R21","013","A"
6905,"Large;tonsils","large tonsils","R21","014","A"
6906,"Pain;tonsils","tonsil pain","R21","015","A"
6907,"Sympt/complaint;tonsils","symptom or complaint of the tonsils","R21","016","A"
6908,"Counselling;genetic;M old","n/a","Y14","006","I"
6910,"Local anaesthetic","local anaesthetic","A55","002","A"
6911,"Physiotherapy","physiotherapy","L57","005","A"
6912,"Vasectomy","vasectomy","Y52","007","A"
6913,"Osteopenia","osteopenia","L95","002","A"
6914,"Premature;rupt of memb;stillbi","stillborn premature rupture of membrane","W93","018","A"
6915,"Premature;rupture of membranes","premature rupture of membranes","W84","027","A"
6916,"Encephalomalacia","encephalomalacia","N29","021","A"
6917,"Sicca syndrome","sicca syndrome","F99","048","A"
6918,"Arthritis;crystal (excl gout)","crystal (excl gout) arthritis","T99","063","A"
6919,"Psychoneurosis","psychoneurosis","P99","009","A"
6920,"Pneumonia;interstitial","interstitial pneumonia","R99","020","A"
6921,"Disease;fibrocystic","fibrocystic disease","T99","064","A"
6922,"Sinus;skin","skin sinus","S99","040","A"
6923,"Pain","pain","A29","020","A"
6924,"Twitch(ing)","twitching","N08","010","A"
6925,"Injury;head;fracture","head injury with fracture","N80","014","A"
6926,"Neuritis","neuritis","N94","020","A"
6927,"Sleep apnoea","sleep apnoea","P06","014","A"
6928,"Tuberculosis","tuberculosis","A70","012","A"
6929,"Tuberculosis;respiratory","respiratory tuberculosis","A70","013","A"
6930,"Pleurisy;with effusion;TB","TB plearisy with effusion","A70","014","A"
6931,"Pleurisy;tuberculous","tuberculous pleurisy","A70","015","A"
6932,"Late effects;TB pulmonary","late effects of pulmonary TB","A70","016","A"
6933,"Effusion;tuberculous","tuberculous effusion","A70","017","A"
6934,"Epithelioma","epithelioma","R92","002","A"
6935,"CIN 3;pap smear result","n/a","X86","032","I"
6936,"Herpes;eye","herpes of the eye","F73","009","A"
6937,"Hypokalaemia","hypokalaemia","A91","022","A"
